order_id,date,product_id,category,price,quantity,base_price,discount,demand_factor,revenue
2680,2023-06-28,P10,Clothing,672.0,35,672,0,0.71,23520.0
2681,2023-06-28,P11,Clothing,310.5,53,345,10,0.95,16456.5
2682,2023-06-28,P12,Electronics,1699.55,42,1789,5,0.78,71381.1
2683,2023-06-28,P13,Clothing,612.0,42,612,0,0.86,25704.0
2684,2023-06-28,P14,Electronics,1432.0,35,1432,0,0.71,50120.0
2685,2023-06-28,P15,Clothing,412.2,43,458,10,0.75,17724.6
2686,2023-06-29,P1,Home,112.1,46,118,5,0.89,5156.6
2687,2023-06-29,P2,Clothing,345.6,49,384,10,0.84,16934.4
2688,2023-06-29,P3,Clothing,252.0,49,280,10,0.85,12348.0
2689,2023-06-29,P4,Electronics,581.4,54,646,10,0.93,31395.6
2690,2023-06-29,P5,Home,151.2,41,168,10,0.73,6199.2
2691,2023-06-29,P6,Clothing,382.85,39,403,5,0.74,14931.15
2692,2023-06-29,P7,Home,468.0,45,468,0,0.91,21060.0
2693,2023-06-29,P8,Home,412.3,45,434,5,0.88,18553.5
2694,2023-06-29,P9,Home,126.4,40,158,20,0.71,5056.0
2695,2023-06-29,P10,Electronics,1930.0,41,1930,0,0.83,79130.0
2696,2023-06-29,P11,Electronics,1204.0,54,1505,20,0.72,65016.0
2697,2023-06-29,P12,Home,410.0,39,410,0,0.8,15990.0
2698,2023-06-29,P13,Electronics,1346.0,39,1346,0,0.8,52494.0
2699,2023-06-29,P14,Electronics,735.0,45,735,0,0.91,33075.0
2700,2023-06-29,P15,Home,186.4,46,233,20,0.83,8574.4
